2026-02-06 08:42:00 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer_wavlm_align.py:105 - INFO ] 从baseline预训练权重中加载
2026-02-06 08:42:01 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer_wavlm_align.py:108 - INFO ] 从Wavlm预训练权重中加载
2026-02-08 19:02:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:11800, lr:6.250e-05, loss:-4.306, batch:11800 utterances> 
2026-02-08 19:03:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:12000, lr:6.250e-05, loss:-4.528, batch:12000 utterances> 
2026-02-08 19:04:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:12200, lr:6.250e-05, loss:-2.165, batch:12200 utterances> 
2026-02-08 19:05:14 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:12400, lr:6.250e-05, loss:-4.869, batch:12400 utterances> 
2026-02-08 19:06:01 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:12600, lr:6.250e-05, loss:-5.068, batch:12600 utterances> 
2026-02-08 19:06:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:12800, lr:6.250e-05, loss:-3.450, batch:12800 utterances> 
2026-02-08 19:07:35 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:13000, lr:6.250e-05, loss:-3.339, batch:13000 utterances> 
2026-02-08 19:08:22 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:13200, lr:6.250e-05, loss:-2.609, batch:13200 utterances> 
2026-02-08 19:09:04 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:257 - INFO ] <epoch: 37, lr:6.250e-05, loss:-3.730, Total time:51.672 min> 
2026-02-08 19:09:04 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:265 - INFO ] Validation model ......
2026-02-08 19:09:27 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:200, lr:6.250e-05, loss:0.864, batch:200 utterances> 
2026-02-08 19:09:49 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:400, lr:6.250e-05, loss:2.186, batch:400 utterances> 
2026-02-08 19:10:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:600, lr:6.250e-05, loss:0.446, batch:600 utterances> 
2026-02-08 19:10:33 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:800, lr:6.250e-05, loss:2.560, batch:800 utterances> 
2026-02-08 19:10:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:1000, lr:6.250e-05, loss:0.639, batch:1000 utterances> 
2026-02-08 19:11:18 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:1200, lr:6.250e-05, loss:0.532, batch:1200 utterances> 
2026-02-08 19:11:40 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 37, iter:1400, lr:6.250e-05, loss:0.183, batch:1400 utterances> 
2026-02-08 19:11:57 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:284 - INFO ] <epoch: 37, lr:6.250e-05, loss:1.109, Total time:2.883 min> 
2026-02-08 19:11:57 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:311 - INFO ] no improvement, best loss: 0.1821
2026-02-08 19:12:51 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:235 - INFO ] Training model ......
2026-02-08 19:13:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:200, lr:3.125e-05, loss:-3.680, batch:200 utterances> 
2026-02-08 19:14:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:400, lr:3.125e-05, loss:-3.885, batch:400 utterances> 
2026-02-08 19:15:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:600, lr:3.125e-05, loss:-4.424, batch:600 utterances> 
2026-02-08 19:15:58 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:800, lr:3.125e-05, loss:-4.065, batch:800 utterances> 
2026-02-08 19:16:45 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:1000, lr:3.125e-05, loss:-2.614, batch:1000 utterances> 
2026-02-08 19:17:31 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:1200, lr:3.125e-05, loss:-4.470, batch:1200 utterances> 
2026-02-08 19:18:16 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:1400, lr:3.125e-05, loss:-4.575, batch:1400 utterances> 
2026-02-08 19:19:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:1600, lr:3.125e-05, loss:-2.038, batch:1600 utterances> 
2026-02-08 19:19:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:1800, lr:3.125e-05, loss:-4.275, batch:1800 utterances> 
2026-02-08 19:20:34 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:2000, lr:3.125e-05, loss:-3.250, batch:2000 utterances> 
2026-02-08 19:21:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:2200, lr:3.125e-05, loss:-4.923, batch:2200 utterances> 
2026-02-08 19:22:06 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:2400, lr:3.125e-05, loss:-2.977, batch:2400 utterances> 
2026-02-08 19:22:52 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:2600, lr:3.125e-05, loss:-4.092, batch:2600 utterances> 
2026-02-08 19:23:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:2800, lr:3.125e-05, loss:-4.972, batch:2800 utterances> 
2026-02-08 19:24:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:3000, lr:3.125e-05, loss:-4.188, batch:3000 utterances> 
2026-02-08 19:25:09 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:3200, lr:3.125e-05, loss:-2.669, batch:3200 utterances> 
2026-02-08 19:25:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:3400, lr:3.125e-05, loss:-4.319, batch:3400 utterances> 
2026-02-08 19:26:42 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:3600, lr:3.125e-05, loss:-2.731, batch:3600 utterances> 
2026-02-08 19:27:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:3800, lr:3.125e-05, loss:-3.856, batch:3800 utterances> 
2026-02-08 19:28:14 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:4000, lr:3.125e-05, loss:-4.465, batch:4000 utterances> 
2026-02-08 19:29:00 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:4200, lr:3.125e-05, loss:-4.228, batch:4200 utterances> 
2026-02-08 19:29:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:4400, lr:3.125e-05, loss:-3.411, batch:4400 utterances> 
2026-02-08 19:30:32 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:4600, lr:3.125e-05, loss:-3.623, batch:4600 utterances> 
2026-02-08 19:31:18 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:4800, lr:3.125e-05, loss:-4.399, batch:4800 utterances> 
2026-02-08 19:32:03 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:5000, lr:3.125e-05, loss:-4.827, batch:5000 utterances> 
2026-02-08 19:32:49 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:5200, lr:3.125e-05, loss:-2.960, batch:5200 utterances> 
2026-02-08 19:33:34 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:5400, lr:3.125e-05, loss:-2.771, batch:5400 utterances> 
2026-02-08 19:34:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:5600, lr:3.125e-05, loss:-2.675, batch:5600 utterances> 
2026-02-08 19:35:05 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:5800, lr:3.125e-05, loss:-5.414, batch:5800 utterances> 
2026-02-08 19:35:51 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:6000, lr:3.125e-05, loss:-3.515, batch:6000 utterances> 
2026-02-08 19:36:36 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:6200, lr:3.125e-05, loss:-4.512, batch:6200 utterances> 
2026-02-08 19:37:22 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:6400, lr:3.125e-05, loss:-4.291, batch:6400 utterances> 
2026-02-08 19:38:07 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:6600, lr:3.125e-05, loss:-4.966, batch:6600 utterances> 
2026-02-08 19:38:53 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:6800, lr:3.125e-05, loss:-4.160, batch:6800 utterances> 
2026-02-08 19:39:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:7000, lr:3.125e-05, loss:-2.842, batch:7000 utterances> 
2026-02-08 19:40:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:7200, lr:3.125e-05, loss:-5.198, batch:7200 utterances> 
2026-02-08 19:41:09 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:7400, lr:3.125e-05, loss:-3.748, batch:7400 utterances> 
2026-02-08 19:41:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:7600, lr:3.125e-05, loss:-4.237, batch:7600 utterances> 
2026-02-08 19:42:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:7800, lr:3.125e-05, loss:-3.434, batch:7800 utterances> 
2026-02-08 19:43:27 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:8000, lr:3.125e-05, loss:-4.021, batch:8000 utterances> 
2026-02-08 19:44:13 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:8200, lr:3.125e-05, loss:-3.802, batch:8200 utterances> 
2026-02-08 19:44:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:8400, lr:3.125e-05, loss:-3.937, batch:8400 utterances> 
2026-02-08 19:45:44 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:8600, lr:3.125e-05, loss:-4.198, batch:8600 utterances> 
2026-02-08 19:46:30 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:8800, lr:3.125e-05, loss:-4.582, batch:8800 utterances> 
2026-02-08 19:47:16 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:9000, lr:3.125e-05, loss:-4.088, batch:9000 utterances> 
2026-02-08 19:48:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:9200, lr:3.125e-05, loss:-4.326, batch:9200 utterances> 
2026-02-08 19:48:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:9400, lr:3.125e-05, loss:-4.829, batch:9400 utterances> 
2026-02-08 19:49:35 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:9600, lr:3.125e-05, loss:-5.841, batch:9600 utterances> 
2026-02-08 19:50:21 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:9800, lr:3.125e-05, loss:-3.697, batch:9800 utterances> 
2026-02-08 19:51:08 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:10000, lr:3.125e-05, loss:-4.222, batch:10000 utterances> 
2026-02-08 19:51:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:10200, lr:3.125e-05, loss:-3.735, batch:10200 utterances> 
2026-02-08 19:52:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:10400, lr:3.125e-05, loss:-3.342, batch:10400 utterances> 
2026-02-08 19:53:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:10600, lr:3.125e-05, loss:-3.089, batch:10600 utterances> 
2026-02-08 19:54:13 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:10800, lr:3.125e-05, loss:-3.970, batch:10800 utterances> 
2026-02-08 19:55:00 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:11000, lr:3.125e-05, loss:-4.086, batch:11000 utterances> 
2026-02-08 19:55:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:11200, lr:3.125e-05, loss:-4.618, batch:11200 utterances> 
2026-02-08 19:56:32 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:11400, lr:3.125e-05, loss:-3.072, batch:11400 utterances> 
2026-02-08 19:57:19 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:11600, lr:3.125e-05, loss:-5.191, batch:11600 utterances> 
2026-02-08 19:58:06 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:11800, lr:3.125e-05, loss:-4.713, batch:11800 utterances> 
2026-02-08 19:58:53 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:12000, lr:3.125e-05, loss:-4.976, batch:12000 utterances> 
2026-02-08 19:59:39 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:12200, lr:3.125e-05, loss:-3.319, batch:12200 utterances> 
2026-02-08 20:00:25 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:12400, lr:3.125e-05, loss:-4.637, batch:12400 utterances> 
2026-02-08 20:01:12 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:12600, lr:3.125e-05, loss:-4.353, batch:12600 utterances> 
2026-02-08 20:01:58 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:12800, lr:3.125e-05, loss:-3.773, batch:12800 utterances> 
2026-02-08 20:02:45 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:13000, lr:3.125e-05, loss:-3.750, batch:13000 utterances> 
2026-02-08 20:03:32 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 38, iter:13200, lr:3.125e-05, loss:-3.451, batch:13200 utterances> 
2026-02-08 20:04:15 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:257 - INFO ] <epoch: 38, lr:3.125e-05, loss:-3.994, Total time:51.401 min> 
2026-02-08 20:04:15 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:265 - INFO ] Validation model ......
2026-02-08 20:04:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:200, lr:3.125e-05, loss:-0.151, batch:200 utterances> 
2026-02-08 20:04:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:400, lr:3.125e-05, loss:1.038, batch:400 utterances> 
2026-02-08 20:05:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:600, lr:3.125e-05, loss:-0.614, batch:600 utterances> 
2026-02-08 20:05:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:800, lr:3.125e-05, loss:1.587, batch:800 utterances> 
2026-02-08 20:06:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:1000, lr:3.125e-05, loss:-0.370, batch:1000 utterances> 
2026-02-08 20:06:23 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:1200, lr:3.125e-05, loss:-0.283, batch:1200 utterances> 
2026-02-08 20:06:44 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 38, iter:1400, lr:3.125e-05, loss:-0.759, batch:1400 utterances> 
2026-02-08 20:06:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:284 - INFO ] <epoch: 38, lr:3.125e-05, loss:0.104, Total time:2.740 min> 
2026-02-08 20:07:25 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:316 - INFO ] Epoch: 38, now best loss change: 0.1042
2026-02-08 20:07:54 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:235 - INFO ] Training model ......
2026-02-08 20:08:39 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:200, lr:3.125e-05, loss:-3.812, batch:200 utterances> 
2026-02-08 20:09:25 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:400, lr:3.125e-05, loss:-4.309, batch:400 utterances> 
2026-02-08 20:10:10 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:600, lr:3.125e-05, loss:-3.636, batch:600 utterances> 
2026-02-08 20:10:57 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:800, lr:3.125e-05, loss:-3.766, batch:800 utterances> 
2026-02-08 20:11:44 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:1000, lr:3.125e-05, loss:-5.240, batch:1000 utterances> 
2026-02-08 20:12:31 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:1200, lr:3.125e-05, loss:-3.809, batch:1200 utterances> 
2026-02-08 20:13:17 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:1400, lr:3.125e-05, loss:-1.260, batch:1400 utterances> 
2026-02-08 20:14:04 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:1600, lr:3.125e-05, loss:-4.751, batch:1600 utterances> 
2026-02-08 20:14:51 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:1800, lr:3.125e-05, loss:-4.762, batch:1800 utterances> 
2026-02-08 20:15:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:2000, lr:3.125e-05, loss:-5.244, batch:2000 utterances> 
2026-02-08 20:16:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:2200, lr:3.125e-05, loss:-5.191, batch:2200 utterances> 
2026-02-08 20:17:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:2400, lr:3.125e-05, loss:-2.880, batch:2400 utterances> 
2026-02-08 20:17:57 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:2600, lr:3.125e-05, loss:-5.953, batch:2600 utterances> 
2026-02-08 20:18:43 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:2800, lr:3.125e-05, loss:-2.251, batch:2800 utterances> 
2026-02-08 20:19:30 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:3000, lr:3.125e-05, loss:-4.141, batch:3000 utterances> 
2026-02-08 20:20:15 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:3200, lr:3.125e-05, loss:-3.887, batch:3200 utterances> 
2026-02-08 20:21:01 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:3400, lr:3.125e-05, loss:-3.185, batch:3400 utterances> 
2026-02-08 20:21:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:3600, lr:3.125e-05, loss:-4.190, batch:3600 utterances> 
2026-02-08 20:22:32 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:3800, lr:3.125e-05, loss:-4.385, batch:3800 utterances> 
2026-02-08 20:23:19 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:4000, lr:3.125e-05, loss:-5.064, batch:4000 utterances> 
2026-02-08 20:24:05 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:4200, lr:3.125e-05, loss:-3.628, batch:4200 utterances> 
2026-02-08 20:24:51 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:4400, lr:3.125e-05, loss:-2.923, batch:4400 utterances> 
2026-02-08 20:25:36 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:4600, lr:3.125e-05, loss:-3.428, batch:4600 utterances> 
2026-02-08 20:26:23 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:4800, lr:3.125e-05, loss:-3.363, batch:4800 utterances> 
2026-02-08 20:27:10 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:5000, lr:3.125e-05, loss:-4.406, batch:5000 utterances> 
2026-02-08 20:27:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:5200, lr:3.125e-05, loss:-4.575, batch:5200 utterances> 
2026-02-08 20:28:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:5400, lr:3.125e-05, loss:-3.637, batch:5400 utterances> 
2026-02-08 20:29:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:5600, lr:3.125e-05, loss:-5.037, batch:5600 utterances> 
2026-02-08 20:30:14 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:5800, lr:3.125e-05, loss:-4.120, batch:5800 utterances> 
2026-02-08 20:31:00 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:6000, lr:3.125e-05, loss:-3.830, batch:6000 utterances> 
2026-02-08 20:31:47 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:6200, lr:3.125e-05, loss:-3.984, batch:6200 utterances> 
2026-02-08 20:32:34 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 39, iter:6400, lr:3.125e-05, loss:-4.653, batch:6400 utterances> 
